Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
ACF Agro Marketing,01/15/2025,108.86,Other,6800,6900,6825
,01/21/2025,155.88,Other,6800,6900,6842
,01/24/2025,64.97,Other,6800,6900,6847
,01/25/2025,116.63,Other,6700,6800,6730
,01/28/2025,57.8,Other,6600,6700,6667
,01/29/2025,34.6,Other,6700,6800,6704
,01/31/2025,29.12,Other,6700,6800,6761
Akhadabalapur,01/17/2025,1.8,Desi,7000,7100,7050
,01/20/2025,2.4,Desi,7300,7500,7400
,01/23/2025,4,Desi,7300,7500,7400
Akola,01-01-2025,289.9,Desi,7331,7471,7433
,01-02-2025,235.6,Desi,7331,7471,7433
,01-03-2025,251.9,Desi,7331,7471,7433
,01-04-2025,246.3,Desi,7331,7471,7433
,01-07-2025,169.6,Desi,7331,7471,7433
,01-08-2025,160.3,Desi,7331,7471,7433
,01-09-2025,82.3,Desi,7331,7471,7433
,01-10-2025,132.3,Desi,7331,7471,7433
,01-11-2025,288.1,Desi,7331,7471,7433
,01/14/2025,317,Desi,7331,7433,7421
,01/15/2025,137.6,Desi,7331,7471,7433
,01/16/2025,284.4,Desi,7331,7471,7433
,01/17/2025,157.3,Desi,7331,7471,7433
,01/18/2025,138.7,Desi,7331,7471,7433
,01/21/2025,219.7,Desi,7421,7421,7421
,01/22/2025,191.9,Desi,7421,7421,7421
,01/23/2025,105.4,Desi,7421,7421,7421
,01/24/2025,81.3,Desi,7421,7421,7421
,01/25/2025,163.5,Desi,7421,7421,7421
,01/28/2025,182.8,Desi,7421,7513,7500
,01/29/2025,191.9,Desi,7421,7435,7428
,01/30/2025,178.3,Desi,7421,7435,7428
,01/31/2025,255.6,Desi,7421,7435,7428
Akot,01-07-2025,195,"H-4(A)
27mm FIne",7250,7900,7800
,01-08-2025,200,"H-4(A)
27mm FIne",7250,7800,7800
,01/16/2025,175,"H-4(A)
27mm FIne",7120,7675,7600
,01/21/2025,336.5,"H-4(A)
27mm FIne",7245,7785,7700
,01/22/2025,150,"H-4(A)
27mm FIne",7250,7800,7500
Amarawati,01-01-2025,7.5,Other,7150,7450,7300
,01-02-2025,8.5,Other,7150,7450,7300
,01-03-2025,9,Other,7175,7500,7337
,01-04-2025,7.9,Other,7175,7500,7337
,01-06-2025,9,Other,7200,7525,7362
,01-07-2025,9.5,Other,7250,7550,7400
,01-08-2025,7.9,Other,7250,7550,7400
,01-09-2025,9.4,Other,7250,7550,7400
,01-10-2025,9,Other,7250,7550,7400
,01-11-2025,8.5,Other,7250,7550,7400
,01/13/2025,9.5,Other,7250,7575,7412
,01/14/2025,8.5,Other,7250,7550,7400
,01/15/2025,9,Other,7250,7575,7412
,01/16/2025,10.5,Other,7225,7550,7387
,01/17/2025,9.4,Other,7200,7525,7362
,01/18/2025,8.5,Other,7175,7500,7337
,01/21/2025,8.5,Other,7200,7525,7362
,01/22/2025,10.5,Other,7200,7525,7362
,01/24/2025,9.4,Other,7175,7500,7337
,01/25/2025,10,Other,7175,7500,7337
,01/27/2025,9,Other,7150,7475,7312
,01/28/2025,7.9,Other,7100,7425,7262
,01/29/2025,9.4,Other,7100,7425,7262
,01/30/2025,10,Other,7100,7425,7262
,01/31/2025,8.5,Other,7100,7425,7262
Arvi,01-02-2025,326.5,"H-4(A)
27mm FIne",7100,7230,7200
,01-03-2025,431.5,"H-4(A)
27mm FIne",7100,7230,7200
,01-04-2025,227.2,"H-4(A)
27mm FIne",7100,7250,7200
,01-05-2025,221.9,"H-4(A)
27mm FIne",7100,7250,7200
,01-10-2025,270.2,"H-4(A)
27mm FIne",7150,7250,7200
,01-11-2025,235.5,"H-4(A)
27mm FIne",7150,7250,7200
,01-12-2025,183.6,"H-4(A)
27mm FIne",7150,7250,7200
,01/16/2025,330.8,"H-4(A)
27mm FIne",7150,7300,7200
,01/18/2025,243.5,"H-4(A)
27mm FIne",7150,7260,7180
,01/19/2025,189.2,"H-4(A)
27mm FIne",7150,7250,7200
,01/23/2025,376.6,"H-4(A)
27mm FIne",7150,7250,7200
,01/24/2025,366.4,"H-4(A)
27mm FIne",7150,7250,7200
,01/25/2025,205.8,"H-4(A)
27mm FIne",7150,7230,7200
,01/26/2025,97.7,"H-4(A)
27mm FIne",7150,7230,7200
,01/27/2025,396.4,"H-4(A)
27mm FIne",7150,7200,7150
,01/31/2025,390.3,"H-4(A)
27mm FIne",7050,7100,7080
Baramati,01-03-2025,0.3,Other,5400,6100,5400
,01-07-2025,1,Other,5000,6100,6100
,01-10-2025,0.9,Other,5000,6100,5500
,01/14/2025,0.9,Other,6000,6000,6000
,01/15/2025,1.2,Other,4200,6511,6511
,01/21/2025,0.7,Other,5000,6500,6280
,01/28/2025,0.5,Other,5000,5500,5500
,01/29/2025,0.3,Other,4500,6600,6600
Barshi Takli,01-01-2025,925,Other,7421,7421,7421
,01-02-2025,900,Other,7421,7421,7421
,01-03-2025,1050,Other,7421,7421,7421
,01-04-2025,720,Other,7421,7421,7421
,01-06-2025,900,Other,7421,7421,7421
,01-07-2025,1000,Other,7421,7421,7421
,01-08-2025,800,Other,7421,7421,7421
,01-09-2025,900,Other,7421,7421,7421
,01-10-2025,850,Other,7421,7421,7421
,01/13/2025,850,Other,7121,7421,7421
,01/14/2025,810,Other,7421,7421,7421
,01/15/2025,850,Other,7421,7421,7421
,01/16/2025,800,Other,7421,7421,7421
,01/20/2025,730,Other,7421,7421,7421
,01/22/2025,690,Other,7350,7421,7380
,01/23/2025,441,Other,7300,7421,7350
,01/31/2025,810,Other,7421,7421,7421
Bhadrawati,01-02-2025,230.9,Other,7172,7471,7321
,01-03-2025,148.2,Other,7172,7471,7321
,01-06-2025,183.6,Other,6825,7130,6977
,01-07-2025,118.9,Other,6500,7175,6837
,01-08-2025,266.4,Other,7172,7471,7321
,01-09-2025,26.7,Other,7050,7150,7100
,01-10-2025,36,Other,6750,7150,6950
,01-11-2025,32.4,Other,6850,7100,6975
,01/13/2025,25.2,Other,6880,7150,7015
,01/15/2025,220,Other,6700,7125,6912
,01/16/2025,21.6,Other,6950,7125,7037
,01/17/2025,154.7,Other,6800,7100,6950
,01/18/2025,52.3,Other,6700,7125,6913
,01/19/2025,5.8,Other,6950,6950,6950
,01/20/2025,152.5,Other,6000,7125,6562
,01/21/2025,213.6,Other,6600,7125,6862
,01/22/2025,116.1,Other,6800,7100,6950
,01/23/2025,131.2,Other,6650,7075,6862
,01/24/2025,127.6,Other,6900,7050,6975
,01/25/2025,54.3,Other,6800,7050,6925
,01/27/2025,120.7,Other,6700,7050,6875
,01/28/2025,74.2,Other,6600,7000,6800
,01/29/2025,148.7,Other,6650,7421,7035
,01/30/2025,167.1,Other,6600,7421,7010
,01/31/2025,85.1,Other,6600,7421,7010
Bhiwapur,01-01-2025,74,Other,6900,7070,6985
,01-02-2025,70.5,Other,6900,7075,6987
,01-05-2025,81,Other,6900,7150,7037
,01-08-2025,65.5,Other,7000,7200,7100
,01-09-2025,66,Other,7000,7160,7080
,01-12-2025,110,Other,7000,7120,7060
,01/15/2025,57.3,Other,7000,7230,7115
,01/16/2025,25.1,Other,7050,7200,7125
,01/19/2025,100.3,Other,7000,7170,7085
,01/22/2025,60.4,Other,7050,7170,7110
,01/23/2025,101.1,Other,6900,7100,7050
,01/29/2025,98.5,Other,6850,6950,6900
,01/30/2025,48.5,Other,6900,7000,6950
Cottoncity Agro Foods Private Ltd,01-01-2025,22.68,Other,6800,7000,6915
,01-02-2025,15.48,Other,6800,7050,7015
,01/15/2025,37.58,Other,6800,7100,7000
,01/16/2025,44.77,Other,6800,7125,7050
,01/22/2025,48.73,Other,6800,7100,7020
,01/23/2025,64.01,Other,6800,7100,6975
,01/24/2025,67.7,Other,6800,7050,6945
,01/29/2025,67.14,Other,6600,7000,6830
Deoulgaon Raja,01-01-2025,60,Desi,6700,7055,6900
,01-02-2025,60,Desi,6700,7035,7000
,01-08-2025,80,Desi,6850,7200,7000
,01-09-2025,60,Desi,6800,7150,6900
,01-10-2025,60,Desi,6800,7000,6900
,01-11-2025,60,Desi,6900,7100,7000
,01-12-2025,105,Desi,7000,7180,7050
,01/13/2025,100,Desi,7000,7180,7050
,01/14/2025,100,Desi,6900,7175,7000
,01/16/2025,85,Desi,6900,7185,7025
,01/17/2025,100,Desi,6000,7140,7000
,01/18/2025,80,Desi,6900,7115,7000
,01/19/2025,60,Desi,6800,7000,6900
,01/20/2025,90,Desi,6700,7100,6955
,01/24/2025,100,Desi,6900,7150,7000
,01/25/2025,100,Desi,6900,7095,6975
,01/26/2025,60,Desi,6800,7000,6900
,01/27/2025,60,Desi,6800,7100,7000
,01/29/2025,100,Desi,6900,7150,7000
,01/30/2025,80,Desi,6800,7170,7000
,01/31/2025,60,Desi,6900,7140,7000
Deulgaon Raja Balaji Agro Marketing Private Market,01/13/2025,10.4,Other,6600,7150,7090
,01/16/2025,4.08,Other,7075,7150,7124
,01/17/2025,4.66,Other,6900,7150,6991
,01/18/2025,11.56,Other,7000,7150,7117
,01/20/2025,26.29,Other,7025,7165,7092
,01/22/2025,7.78,Other,6700,7200,7122
,01/23/2025,33.81,Other,6875,7150,7099
,01/24/2025,44.95,Other,7017,7225,7100
,01/25/2025,13.18,Other,6600,7125,7116
,01/26/2025,26.02,Other,7015,7125,7044
,01/27/2025,5.84,Other,7025,7100,7044
,01/28/2025,36.73,Other,6925,7150,7078
,01/29/2025,13.44,Other,6800,7000,6870
,01/30/2025,11.72,Other,6817,7025,6900
,01/31/2025,1.4,Other,6875,7000,6961
Dhamngaon- Railway,01-02-2025,330,LRA,6900,7471,7300
,01-03-2025,300,LRA,7000,7421,7250
,01-04-2025,35,LRA,6600,7175,6950
,01/14/2025,220,LRA,6700,7420,7200
,01/15/2025,200,LRA,6900,7421,7300
,01/16/2025,200,LRA,6800,7421,7200
,01/18/2025,67,LRA,6800,7200,7100
Dharni,01-03-2025,22,Other,7000,7100,7050
,01-05-2025,10,Other,6800,6900,6850
,01/15/2025,10,Other,6800,6900,6850
,01/30/2025,40,Other,6800,6900,6850
Fulmbri,01-01-2025,42.8,Other,7150,7550,7250
,01-02-2025,72.2,Other,7150,7550,7250
,01-03-2025,36.1,Other,7150,7550,7361
,01-04-2025,49.7,Other,7150,7550,7351
,01-05-2025,46.7,Other,7150,7550,7261
,01-06-2025,209.5,Other,7150,7550,7381
,01-07-2025,236.7,Other,7150,7550,7381
,01-09-2025,226.9,Other,7150,7550,7421
,01-10-2025,199.4,Other,7150,7550,7361
,01/13/2025,40.6,Other,7150,7550,7431
,01/15/2025,209.7,Other,7150,7550,7431
,01/16/2025,193.3,Other,7150,7550,7381
,01/17/2025,198.4,Other,7150,7550,7431
,01/18/2025,32.7,Other,7150,7550,7431
,01/19/2025,26.9,Other,7150,7550,7431
,01/21/2025,219.4,Other,7150,7550,7281
,01/22/2025,193,Other,7150,7550,7281
,01/23/2025,135.1,Other,7150,7550,7281
,01/25/2025,194.5,Other,6400,7550,7281
,01/28/2025,85,Other,7150,7550,7400
Ghansawangi,01-01-2025,15,Other,6700,7200,6900
,01/16/2025,12,Other,6500,7000,6800
Ghatanji,01-01-2025,100,LRA,6800,6975,6900
,01-02-2025,110,LRA,6800,7035,6950
,01-03-2025,45,LRA,6800,7010,6900
,01-06-2025,320,LRA,6950,7220,7000
,01-08-2025,290,LRA,6900,7230,7000
,01-09-2025,270,LRA,6900,7205,7000
,01-10-2025,290,LRA,6900,7205,7000
,01/13/2025,310,LRA,6900,7240,7100
,01/14/2025,200,LRA,6800,7240,7000
,01/15/2025,150,LRA,6900,7240,7050
,01/16/2025,190,LRA,6900,7260,7000
,01/17/2025,220,LRA,6900,7230,7050
,01/21/2025,190,LRA,6900,7050,7000
,01/22/2025,130,LRA,6900,7105,7000
,01/23/2025,180,LRA,6800,7110,7000
,01/24/2025,190,LRA,6800,7100,7000
,01/27/2025,180,LRA,6800,7030,7000
,01/28/2025,180,LRA,6800,7030,7000
,01/29/2025,130,LRA,6700,7025,7000
,01/30/2025,90,LRA,6800,7050,7000
Hari Har Khajagi Bazar Parisar,01-01-2025,203.27,LRA,6000,7075,6933
,01-02-2025,121.59,LRA,6050,7100,6986
,01-03-2025,173.39,LRA,6100,7100,6967
,01-04-2025,231.49,LRA,5800,7100,6987
,01-05-2025,129.79,LRA,6000,7125,7051
,01-06-2025,210.12,LRA,6200,7200,7071
,01-10-2025,298.02,LRA,5700,7410,7084
,01-11-2025,284.62,LRA,6050,7185,7062
,01-12-2025,224.43,LRA,6200,7200,7037
,01/13/2025,202.64,LRA,6100,7200,7078
,01/14/2025,269.93,LRA,6100,7200,7060
,01/15/2025,308.92,LRA,6200,7250,7066
,01/16/2025,210.69,LRA,6100,7200,7019
,01/17/2025,227.48,LRA,6200,7175,7082
,01/18/2025,396.1,LRA,6100,7160,7074
,01/19/2025,324.7,LRA,6200,7160,7069
,01/21/2025,364.8,LRA,6100,7170,7068
,01/22/2025,353,LRA,6200,7175,7067
,01/23/2025,421.82,LRA,6100,7175,7040
,01/24/2025,386.53,LRA,6100,7150,7054
,01/25/2025,307.24,LRA,6000,7150,7018
,01/26/2025,208.45,LRA,6050,7150,7029
,01/27/2025,271.58,LRA,5500,7150,7055
,01/29/2025,369.99,LRA,6000,7150,7023
,01/30/2025,327.02,LRA,6000,7075,7005
,01/31/2025,336.52,LRA,6000,7075,6996
Himalyatnagar,01-01-2025,5.2,Other,6800,6900,6850
,01-03-2025,5.2,Other,6800,6900,6850
,01-04-2025,5.2,Other,6800,6900,6850
,01-10-2025,3.6,Other,6800,6900,6850
,01-11-2025,5.2,Other,6800,7000,6900
,01/13/2025,8.4,Other,6900,7100,7000
,01/16/2025,8.5,Other,6900,7100,7000
,01/24/2025,3.4,Other,6900,7100,7000
Hinganghat,01-01-2025,1100,Other,6900,7300,7100
,01-02-2025,1100,Other,7000,7400,7200
,01-03-2025,1300,Other,6900,7395,7100
,01-04-2025,1100,Other,6900,7430,7100
,01-06-2025,1300,Other,7000,7475,7200
,01-07-2025,1350,Other,7000,7450,7100
,01-08-2025,1400,Other,7000,7455,7150
,01-09-2025,1300,Other,7000,7385,7100
,01-10-2025,1300,Other,7000,7440,7100
,01-11-2025,1000,Other,7000,7400,7100
,01/13/2025,1200,Other,7000,7400,7100
,01/14/2025,1000,Other,7000,7390,7100
,01/15/2025,900,Other,7000,7380,7100
,01/16/2025,900,Other,7000,7360,7100
,01/17/2025,900,Other,7000,7315,7100
,01/18/2025,850,Other,7000,7410,7100
,01/23/2025,1000,Other,7000,7325,7200
,01/24/2025,1100,Other,7000,7280,7200
,01/25/2025,900,Other,6900,7250,7175
,01/27/2025,1100,Other,6900,7120,7000
,,,Other,7125,7270,7175
,01/28/2025,1100,Other,6900,7100,7000
,,,Other,7125,7260,7180
,01/29/2025,1100,Other,7125,7285,7175
,,,Other,6900,7120,7000
,01/30/2025,1200,Other,6900,7120,7000
,,,Other,7125,7275,7180
,01/31/2025,1100,Other,6900,7120,7000
,,,Other,7125,7255,7165
Hingna,01-02-2025,14.5,Desi,7050,7150,7100
,01-03-2025,3.6,Desi,7070,7100,7100
,01-07-2025,6.5,Desi,6400,7250,7200
,01-08-2025,5,Desi,6850,7300,7250
,01-09-2025,2.8,Desi,7000,7100,7100
,01-10-2025,6.1,Desi,7100,7250,7200
,01-11-2025,5.6,Desi,6850,7300,7275
,01/13/2025,8.8,Desi,7200,7500,7325
,01/14/2025,6.4,Desi,7200,7275,7225
,01/15/2025,6,Desi,7100,7300,7300
,01/16/2025,5.6,Desi,7250,7300,7300
,01/17/2025,5.5,Desi,7150,7300,7225
,01/18/2025,3.6,Desi,7075,7261,7175
,01/22/2025,4.3,Desi,7055,7200,7200
,01/23/2025,7.1,Desi,7200,7300,7200
,01/24/2025,6.1,Desi,7125,7175,7175
,01/25/2025,4.8,Desi,6640,7175,7150
,01/27/2025,2.6,Desi,6900,7140,7140
,01/29/2025,4.3,Desi,6450,7100,7100
,01/30/2025,3.4,Desi,6700,7100,7100
,01/31/2025,5.4,Desi,6625,7050,7050
Jagdamba Agrocare,01-01-2025,117.11,Other,6850,6920,6900
,01-02-2025,101.5,Other,6850,6950,6900
,01-03-2025,124.97,Other,6900,7000,6950
,01-04-2025,153.83,Other,6850,7020,6900
,01-06-2025,168.21,Other,6900,7020,7000
,01-07-2025,129.37,Other,6900,7080,7000
,01-08-2025,123,Other,6900,7060,7000
,01-09-2025,108.08,Other,6900,7070,7000
,01-10-2025,124.11,Other,6900,7050,7000
,01-11-2025,191.95,Other,6900,7150,7100
,01/13/2025,314.27,Other,6950,7200,7150
,01/14/2025,126.19,Other,6900,7200,7150
,01/15/2025,130.71,Other,6900,7200,7150
,01/16/2025,218.48,Other,6950,7175,7100
,01/17/2025,197.59,Other,6950,7150,7125
,01/18/2025,240.42,Other,6900,7150,7100
,01/20/2025,289.48,Other,6900,7175,7150
,01/21/2025,262.79,Other,6850,7150,7100
,01/22/2025,251.88,Other,6400,7100,7000
,01/23/2025,213.8,Other,6650,7100,7050
,01/24/2025,204.98,Other,6900,7100,7000
,01/25/2025,211.81,Other,6900,7100,7000
,01/27/2025,276.03,Other,6500,7050,7025
,01/28/2025,215.9,Other,6750,7000,6900
,01/29/2025,163.46,Other,6500,6950,6900
,01/30/2025,113.34,Other,6750,6950,6900
Jalna(Badnapur),01-03-2025,191.4,Desi,7221,7421,7362
Kalmeshwar,01-01-2025,218.1,Other,6900,7460,7100
,01-03-2025,377.6,Other,6700,7475,7250
,01-04-2025,175.6,Other,6900,7300,7100
,01-05-2025,162.1,Other,6900,7300,7100
,01-06-2025,407.8,Other,6900,7441,7100
,01-10-2025,275,Other,6900,7456,7200
,01-11-2025,179.1,Other,6900,7350,7100
,01-12-2025,115.9,Other,6900,7350,7100
,01/13/2025,235.6,Other,6900,7448,7200
,01/14/2025,202.7,Other,6900,7456,7200
,01/15/2025,214.9,Other,6900,7441,7200
,01/16/2025,227.8,Other,6900,7441,7300
,01/17/2025,214.6,Other,6900,7448,7100
,01/18/2025,127.4,Other,6900,7300,7100
,01/19/2025,128.6,Other,6900,7300,7100
,01/20/2025,298.2,Other,6900,7448,7100
,01/21/2025,276.9,Other,6800,7421,7200
,01/28/2025,275.6,Other,6800,7421,7100
,01/29/2025,251.5,Other,6800,7421,7100
,01/31/2025,251,Other,6700,7421,7000
Katol,01-01-2025,18.2,Desi,6600,7100,6900
,01-02-2025,18,Desi,6800,7100,7000
,01-03-2025,17.6,Desi,6800,7100,7000
,01-05-2025,27.2,Desi,6800,7050,6950
,01-06-2025,25.4,Desi,6900,7200,7050
,01-07-2025,24.1,Desi,6800,7200,7100
,01-08-2025,22.9,Desi,6900,7200,7100
,01-09-2025,22.3,Desi,6800,7200,7100
,01-10-2025,20.3,Desi,6800,7200,7100
,01-12-2025,19,Desi,6600,7200,7150
,01/13/2025,20.6,Desi,6800,7200,7150
,01/14/2025,24.5,Desi,6800,7200,7150
,01/15/2025,21.8,Desi,6800,7200,7100
,01/16/2025,23,Desi,6900,7200,7150
,01/17/2025,22.8,Desi,6800,7200,7100
,01/19/2025,13.1,Desi,6800,7200,7150
,01/20/2025,26.7,Desi,6900,7200,7150
,01/21/2025,25.6,Desi,6900,7200,7150
,01/22/2025,30.5,Desi,6900,7200,7150
,01/23/2025,27,Desi,6900,7200,7150
,01/24/2025,31,Desi,6900,7200,7150
,01/27/2025,25.6,Desi,6900,7150,7100
,01/28/2025,20.3,Desi,6800,7100,7050
,01/29/2025,20.5,Desi,6800,7050,7000
,01/30/2025,24.7,Desi,6700,7050,6950
,01/31/2025,11.4,Desi,6700,7000,6950
Khamgaon,01-01-2025,835.8,Other,7198,7421,7309
,01-02-2025,19.6,Other,6900,7200,7050
,01-03-2025,6,Other,6800,7100,6950
,01-07-2025,1042,Other,7124,7421,7272
,01-08-2025,954.2,Other,7198,7421,7309
,01-09-2025,671.5,Other,7198,7421,7309
,01-10-2025,18,Other,7000,7250,7125
,01-11-2025,8.5,Other,7000,7300,7150
,01/13/2025,25,Other,7000,7300,7150
,01/15/2025,28,Other,7000,7300,7150
,01/16/2025,837.3,Other,7198,7421,7309
,01/17/2025,841.3,Other,7124,7421,7272
,01/18/2025,59.8,Other,6800,7325,7062
,01/22/2025,876.9,Other,7124,7421,7272
,01/24/2025,18.4,Other,6800,7300,7050
,01/25/2025,9.4,Other,6800,7300,7050
,01/27/2025,1080.1,Other,7124,7421,7272
,01/28/2025,1056.8,Other,7124,7421,7272
,01/29/2025,1135.1,Other,7124,7421,7272
,01/30/2025,1737.2,Other,7124,7421,7272
Kille Dharur,01-01-2025,642.7,Other,7220,7471,7396
,01-03-2025,40.9,Desi,7020,7106,7106
,01-07-2025,541.4,Other,7272,7421,7383
,01-08-2025,45,Desi,7155,7176,7155
,01/13/2025,241.4,Other,7383,7421,7421
,01/15/2025,27.1,Desi,7155,7176,7155
,,,Other,7383,7421,7421
,01/20/2025,286.3,Other,7346,7421,7421
,01/21/2025,300.6,Other,7383,7421,7421
,01/22/2025,355.4,Desi,7155,7155,7155
,,,Other,7346,7421,7421
,01/27/2025,307.9,Other,7346,7421,7421
,01/29/2025,328.2,Other,7383,7421,7421
Kinwat,01-02-2025,4.7,Other,6800,6950,6910
,01-03-2025,5.9,Other,6800,6920,6875
,01-04-2025,5,Other,6800,6920,6875
,01-06-2025,5.3,Other,6900,7000,6950
,01-07-2025,6.4,Other,6800,7000,6950
,01-09-2025,6.3,Other,6800,7050,6975
,01-10-2025,6.9,Other,6825,7050,6975
,01-11-2025,6.5,Other,6800,7050,6950
,01-12-2025,5.3,Other,6800,7050,6950
,01/13/2025,5.8,Other,6825,7100,7025
,01/15/2025,7.4,Other,6870,7200,7120
,01/16/2025,6.7,Other,6800,7050,7000
,01/18/2025,6.3,Other,6800,7050,6975
,01/20/2025,6.6,Other,6875,7100,7050
,01/22/2025,6.1,Other,6925,7175,7075
,01/23/2025,7.5,Other,6825,7150,7030
,01/25/2025,4.6,Other,6800,7050,6960
,01/26/2025,5,Other,6825,7100,7050
,01/27/2025,5.1,Other,6825,7100,7025
,01/28/2025,4.9,Other,6820,7050,6925
,01/29/2025,2.5,Other,7421,7421,7421
,01/30/2025,27.4,Other,7421,7421,7421
,01/31/2025,25.2,Other,7000,7421,7369
Kisan Market Yard,01-02-2025,7.92,Other,6000,6825,6660
,01-03-2025,6.45,Other,6000,6825,6570
,01-04-2025,7.78,Other,6000,6850,6583
,01-06-2025,1.65,Other,6100,6900,6211
,01-07-2025,1.66,Other,6000,6900,6444
,01-08-2025,2.78,Other,6000,6900,6525
,01-10-2025,5.04,Other,6000,6900,6673
,01-11-2025,0.52,Other,5500,6900,5874
,01/13/2025,1.34,Other,6000,6900,6432
,01/15/2025,1.05,Other,6000,6900,6385
,01/16/2025,1.18,Other,6000,6900,6433
,01/17/2025,1.38,Other,6000,6900,6584
,01/18/2025,1.52,Other,6000,6900,6332
,01/20/2025,2.06,Other,6000,6900,6147
,01/21/2025,2.87,Other,6000,6900,6323
,01/22/2025,0.95,Other,6000,6900,6049
,01/23/2025,1.76,Other,6000,6900,6552
,01/24/2025,2.14,Other,6000,6900,6382
,01/25/2025,2.69,Other,6000,6900,6246
,01/27/2025,2.94,Other,6000,6900,6051
,01/28/2025,0.91,Other,6000,6900,6364
,01/29/2025,1.76,Other,6000,6800,6014
,01/30/2025,0.73,Other,6000,6800,6295
,01/31/2025,0.92,Other,5500,6800,5615
Korpana,01-01-2025,537.1,Desi,6900,7050,7000
,01-02-2025,1760.4,Desi,6900,7471,7000
,01-03-2025,1586.7,Desi,6800,7471,7125
,01-09-2025,525.9,Desi,6800,7100,7000
,01-10-2025,611,Desi,6800,7100,7000
,01/14/2025,439.4,Desi,6900,7100,7000
,01/15/2025,492.5,Desi,6800,7100,7000
,01/16/2025,705.7,Desi,6800,7421,7075
,01/17/2025,758.9,Desi,6850,7421,7050
,01/22/2025,1045.5,Desi,6800,7421,7100
,01/23/2025,927.9,Desi,6800,7421,7100
,01/24/2025,909,Desi,6900,7421,7100
,01/27/2025,401.4,Desi,6800,7000,6900
,01/29/2025,1199.7,Desi,6600,7421,6900
,01/30/2025,1075.8,Desi,6900,7421,7124
,01/31/2025,1367.9,Desi,6800,7421,7124
Mahagaon,01-03-2025,30,Desi,6500,7500,7200
,01-04-2025,12,Desi,6500,7500,6900
,01-10-2025,140,Desi,6000,7500,7350
,01/24/2025,40,Desi,6000,7500,7300
,01/25/2025,30,Desi,6000,7500,7300
,01/27/2025,40,Desi,6200,7500,7300
,01/28/2025,40,Desi,6500,7500,7300
,01/31/2025,60,Desi,6500,7500,7300
Maharaja Agresen Private,01-10-2025,120.34,Other,6270,7300,7059
Krushi Utappan Bazar Sama,,,,,,
,01-11-2025,145.25,Other,6200,7225,6983
,01-12-2025,129.95,Other,6130,7250,6969
Mandhal,01-04-2025,14.8,Desi,6700,7150,6950
,01-06-2025,6,Desi,6750,7100,6875
,01-08-2025,19,Desi,6850,7250,7000
,01/15/2025,7,Desi,6800,7200,7000
,01/18/2025,21,Desi,6850,7265,7100
,01/20/2025,9,Desi,6850,7230,7000
,01/22/2025,22,Desi,7000,7250,7100
,01/25/2025,26.5,Desi,6900,7250,7000
,01/27/2025,7,Desi,6850,7180,7000
,01/29/2025,34,Desi,6800,7070,6950
Manwat,01-01-2025,350,Desi,6950,7150,7070
,01-10-2025,510,Desi,7060,7205,7160
,01/14/2025,400,Desi,7160,7310,7220
,01/24/2025,387.5,Desi,7040,7160,7100
,01/29/2025,114,Desi,6970,7165,7090
,01/30/2025,127,Desi,6950,7165,7070
,01/31/2025,680,Desi,6850,7155,7070
"Marathawada Shetkari Khajgi
Bazar Parisar",01-08-2025,35.19,Other,6825,7100,7053
,01-10-2025,33.9,Other,6874,7100,7052
,01-11-2025,43.51,Other,6888,7125,7010
,01/14/2025,43.54,Other,6957,7125,7083
,01/15/2025,22.01,Other,6500,7170,6987
,01/16/2025,36.39,Other,6300,7140,7078
,01/17/2025,39.85,Other,6400,7125,6981
,01/18/2025,25.09,Other,6400,7125,7021
,01/22/2025,48.71,Other,6300,7100,7021
,01/23/2025,30.05,Other,6400,7110,6926
,01/31/2025,26.22,Other,6900,7050,6962
Maregoan,01-01-2025,949.9,"H-4(A)
27mm FIne",7172,7475,7321
,01-02-2025,977.5,"H-4(A)
27mm FIne",7172,7471,7321
,01-03-2025,1037,"H-4(A)
27mm FIne",7172,7471,7321
,01-07-2025,934.7,"H-4(A)
27mm FIne",7172,7471,7321
,01-08-2025,695.5,"H-4(A)
27mm FIne",7172,7421,7271
,01-09-2025,571.6,"H-4(A)
27mm FIne",7172,7421,7271
,01-10-2025,92.2,Desi,6925,7125,7025
,01-11-2025,69.8,Desi,6950,7150,7050
,01-12-2025,73.4,Desi,6925,7125,7025
,01/13/2025,32.2,Desi,6925,7125,7025
,01/15/2025,375,"H-4(A)
27mm FIne",7172,7421,7271
,01/16/2025,425.3,"H-4(A)
27mm FIne",7172,7421,7271
,01/30/2025,978.4,"H-4(A)
27mm FIne",7172,7421,7271
,01/31/2025,960.4,"H-4(A)
27mm FIne",7172,7421,7271
Mauda,01/13/2025,22,Other,7000,7240,7120
,01/16/2025,17,Other,7000,7200,7100
MS Kalpana Agri Commodities Marketing,01-01-2025,111.23,LH-900,6950,7000,6975
,01-02-2025,131.01,LH-900,7000,7100,7050
,01-10-2025,133.22,LH-900,7100,7200,7150
,01-11-2025,127.14,LH-900,7100,7200,7150
,01-12-2025,27.53,LH-900,7100,7200,7150
,01/15/2025,130.79,LH-900,7100,7190,7150
,01/16/2025,116.39,LH-900,7075,7180,7150
,01/17/2025,137.2,LH-900,7075,7200,7150
,01/18/2025,98.67,LH-900,7075,7180,7150
